filename,label
29ma_077.wav,Severe
44m_256.wav,Mild
62f_022.wav,Severe
27ma_012.wav,Severe
57m_053.wav,Mild
62f_029.wav,Severe
60m_072.wav,Mild
57m_008.wav,Mild
50fa_182.wav,Mild
34m_070.wav,Severe
507_048.wav,Severe
26m_006.wav,Mild
54m_000.wav,Severe
62m_111.wav,Severe
60m_085.wav,Mild
68m_055.wav,Mild
32m_038.wav,Mild
24ma_046.wav,Mild
60m_024.wav,Mild
26f_051.wav,Moderate
50fa_056.wav,Severe
44m_027.wav,Mild
50fa_144.wav,Severe
24mb_132.wav,Severe
68m_086.wav,Mild
32m_021.wav,Severe
60m_043.wav,Mild
29mc_043.wav,Severe
64m_056.wav,Mild
24fa_007.wav,Severe
68m_045.wav,Mild
24mb_030.wav,Severe
50fb_023.wav,Mild
35mb_023.wav,Severe
50fb_064.wav,Severe
50fb_001.wav,Severe
503_007.wav,Severe
46mb_034.wav,Mild
35ma_010.wav,Severe
44m_034.wav,Severe
24fa_055.wav,Severe
57m_073.wav,Mild
60m_093.wav,Mild
509_017.wav,Severe
44m_289.wav,Mild
64m_037.wav,Severe
24mb_031.wav,Severe
35mb_101.wav,Severe
60m_121.wav,Mild
35ma_004.wav,Mild
26f_061.wav,Severe
24fc_047.wav,Mild
44m_030.wav,Severe
35mb_102.wav,Severe
24fc_038.wav,Mild
44m_171.wav,Severe
32m_044.wav,Mild
509_009.wav,Mild
62m_002.wav,Mild
28m_033.wav,Severe
35mb_095.wav,Mild
34m_003.wav,Severe
50fa_156.wav,Mild
29mb_013.wav,Severe
44m_228.wav,Mild
64m_029.wav,Mild
508_001.wav,Severe
29mc_012.wav,Severe
24fc_085.wav,Severe
54f_009.wav,Mild
44m_095.wav,Mild
44m_373.wav,Mild
508_015.wav,Mild
50fa_074.wav,Mild
35mb_061.wav,Mild
508_020.wav,Severe
29mb_015.wav,Mild
26f_044.wav,Mild
508_025.wav,Mild
24fa_075.wav,Mild
50fa_094.wav,Mild
46ma_112.wav,Mild
54m_010.wav,Mild
50fa_041.wav,Severe
24fc_108.wav,Mild
44m_295.wav,Mild
64m_048.wav,Moderate
24fa_048.wav,Severe
44m_139.wav,Mild
29ma_048.wav,Mild
54m_081.wav,Severe
24fc_045.wav,Mild
44m_370.wav,Mild
54f_069.wav,Severe
32m_041.wav,Mild
44m_300.wav,Mild
28m_035.wav,Mild
68m_093.wav,Severe
24fa_091.wav,Mild
24ma_043.wav,Severe
24fa_076.wav,Severe
37m_003.wav,Severe
46ma_041.wav,Mild
24fa_086.wav,Mild
25m_019.wav,Severe
29ma_027.wav,Moderate
54f_055.wav,Mild
44m_325.wav,Severe
44m_072.wav,Mild
503_018.wav,Severe
34m_068.wav,Mild
68m_030.wav,Mild
29mb_094.wav,Severe
24ma_047.wav,Mild
44m_149.wav,Moderate
32m_025.wav,Mild
29ma_053.wav,Mild
24fc_110.wav,Mild
62m_110.wav,Severe
29mb_012.wav,Severe
50fa_077.wav,Severe
44m_096.wav,Mild
24fc_051.wav,Severe
68m_074.wav,Mild
68m_051.wav,Moderate
34m_053.wav,Severe
24ma_019.wav,Severe
46ma_116.wav,Mild
29mb_003.wav,Severe
24fb_016.wav,Severe
24fa_065.wav,Severe
50fa_018.wav,Mild
44m_157.wav,Severe
64m_006.wav,Severe
34m_019.wav,Mild
54f_086.wav,Severe
26m_029.wav,Mild
68m_070.wav,Mild
39f_030.wav,Moderate
46ma_062.wav,Mild
44m_063.wav,Mild
50fa_129.wav,Mild
57m_067.wav,Mild
508_082.wav,Severe
46ma_003.wav,Mild
29mc_029.wav,Severe
62m_051.wav,Severe
62m_088.wav,Mild
54f_061.wav,Severe
27ma_040.wav,Severe
44m_002.wav,Mild
62m_036.wav,Moderate
27ma_007.wav,Severe
44m_115.wav,Moderate
62m_068.wav,Mild
50fb_015.wav,Severe
54m_047.wav,Mild
34m_037.wav,Severe
508_050.wav,Severe
24mb_064.wav,Mild
44m_320.wav,Severe
508_108.wav,Severe
60m_025.wav,Mild
50fa_021.wav,Mild
508_010.wav,Severe
50fa_203.wav,Mild
24mb_013.wav,Severe
25m_081.wav,Severe
57m_087.wav,Mild
50fa_075.wav,Mild
64m_101.wav,Mild
24fc_071.wav,Severe
37m_013.wav,Severe
46ma_109.wav,Mild
29mb_046.wav,Severe
50fa_022.wav,Moderate
35mb_010.wav,Severe
44m_088.wav,Mild
54m_006.wav,Mild
60m_144.wav,Mild
24fc_067.wav,Severe
46ma_029.wav,Mild
28m_055.wav,Mild
24fb_006.wav,Severe
54f_029.wav,Mild
54m_080.wav,Mild
25m_086.wav,Severe
54m_082.wav,Mild
44m_194.wav,Severe
507_028.wav,Severe
62m_017.wav,Severe
29ma_052.wav,Moderate
24fa_078.wav,Severe
54f_019.wav,Severe
44m_378.wav,Severe
44m_344.wav,Mild
25m_001.wav,Severe
62m_072.wav,Mild
44m_104.wav,Mild
508_100.wav,Severe
68m_066.wav,Moderate
39f_000.wav,Mild
24fa_015.wav,Severe
60m_041.wav,Mild
24mb_142.wav,Mild
43m_039.wav,Severe
50fb_041.wav,Severe
44m_017.wav,Severe
34m_078.wav,Mild
508_031.wav,Moderate
50fb_059.wav,Mild
43m_052.wav,Mild
50fa_217.wav,Mild
508_007.wav,Mild
50fa_177.wav,Mild
32m_006.wav,Severe
29ma_102.wav,Mild
44m_168.wav,Moderate
24ma_009.wav,Mild
27ma_006.wav,Severe
35mb_045.wav,Moderate
24mb_049.wav,Mild
62m_008.wav,Severe
46ma_010.wav,Mild
44m_054.wav,Moderate
29ma_088.wav,Severe
25m_026.wav,Severe
54f_097.wav,Severe
507_042.wav,Severe
24fc_000.wav,Severe
29ma_093.wav,Severe
54m_079.wav,Severe
44m_065.wav,Severe
24fc_068.wav,Severe
508_044.wav,Mild
24fc_017.wav,Severe
508_092.wav,Severe
43m_051.wav,Mild
44m_127.wav,Severe
64m_038.wav,Moderate
24fc_015.wav,Mild
24fa_034.wav,Mild
24mb_082.wav,Severe
50fa_121.wav,Mild
46ma_055.wav,Mild
35mb_027.wav,Mild
44m_024.wav,Mild
62f_003.wav,Severe
44m_152.wav,Mild
68m_069.wav,Severe
26m_007.wav,Severe
24fa_020.wav,Mild
24fb_004.wav,Moderate
57m_085.wav,Moderate
24fc_116.wav,Mild
29mb_080.wav,Severe
54m_019.wav,Severe
60m_014.wav,Mild
62m_100.wav,Severe
24fb_023.wav,Mild
44m_067.wav,Severe
44m_202.wav,Mild
64m_008.wav,Severe
44m_362.wav,Mild
64m_092.wav,Severe
62m_102.wav,Severe
29mc_023.wav,Moderate
64m_028.wav,Mild
50fa_197.wav,Mild
43m_054.wav,Severe
509_033.wav,Mild
44m_029.wav,Severe
62m_098.wav,Mild
60m_125.wav,Severe
24mb_129.wav,Mild
60m_066.wav,Moderate
34m_069.wav,Mild
62f_032.wav,Mild
24fa_044.wav,Severe
64m_103.wav,Moderate
35mb_109.wav,Severe
29ma_101.wav,Mild
50fb_012.wav,Severe
57m_094.wav,Mild
24ma_059.wav,Mild
509_025.wav,Severe
508_087.wav,Severe
44m_025.wav,Mild
29mb_083.wav,Severe
24fc_022.wav,Severe
44m_383.wav,Mild
29ma_000.wav,Mild
24fa_072.wav,Mild
26f_017.wav,Mild
24fc_027.wav,Mild
62m_107.wav,Mild
28m_016.wav,Moderate
24fc_088.wav,Mild
508_131.wav,Mild
24fc_046.wav,Mild
54f_067.wav,Severe
60m_004.wav,Severe
54m_087.wav,Moderate
44m_103.wav,Severe
34m_074.wav,Mild
27ma_005.wav,Mild
29mb_001.wav,Severe
44m_185.wav,Mild
50fa_123.wav,Mild
60m_006.wav,Severe
34m_027.wav,Moderate
32m_033.wav,Severe
24fc_042.wav,Mild
64m_057.wav,Moderate
44m_308.wav,Mild
46ma_103.wav,Mild
46ma_114.wav,Mild
50fa_071.wav,Severe
60m_141.wav,Mild
57m_022.wav,Moderate
24mb_021.wav,Mild
29mc_015.wav,Severe
35mb_000.wav,Mild
50fa_039.wav,Mild
64m_055.wav,Severe
26m_028.wav,Mild
28m_030.wav,Severe
507_019.wav,Severe
26m_017.wav,Mild
29ma_057.wav,Mild
24ma_053.wav,Severe
50fa_108.wav,Mild
50fa_192.wav,Severe
39f_017.wav,Moderate
509_015.wav,Moderate
26f_027.wav,Mild
28m_036.wav,Mild
54f_016.wav,Moderate
50fa_131.wav,Mild
50fa_130.wav,Severe
44m_018.wav,Mild
24mb_051.wav,Mild
62f_020.wav,Mild
54m_043.wav,Severe
68m_080.wav,Mild
509_004.wav,Severe
68m_095.wav,Mild
508_002.wav,Severe
62f_021.wav,Severe
46ma_017.wav,Mild
57m_098.wav,Mild
50fa_168.wav,Severe
25m_085.wav,Severe
44m_346.wav,Mild
50fa_148.wav,Severe
24ma_049.wav,Moderate
24fa_049.wav,Severe
60m_029.wav,Moderate
35mb_106.wav,Mild
34m_017.wav,Mild
24fb_038.wav,Severe
29mb_002.wav,Severe
29mb_099.wav,Severe
46mb_025.wav,Mild
50fa_083.wav,Mild
24mb_016.wav,Severe
508_021.wav,Moderate
26f_025.wav,Mild
68m_092.wav,Severe
54f_041.wav,Severe
34m_016.wav,Severe
57m_014.wav,Mild
27ma_045.wav,Severe
44m_263.wav,Mild
50fa_102.wav,Mild
24fa_051.wav,Mild
44m_000.wav,Mild
50fa_034.wav,Severe
68m_041.wav,Mild
44m_193.wav,Mild
32m_031.wav,Severe
34m_008.wav,Severe
508_128.wav,Mild
60m_051.wav,Severe
68m_017.wav,Severe
50fa_201.wav,Mild
507_052.wav,Severe
25m_000.wav,Severe
508_058.wav,Severe
24fb_000.wav,Severe
44m_167.wav,Severe
507_003.wav,Mild
508_111.wav,Moderate
26m_024.wav,Mild
503_053.wav,Mild
24mb_033.wav,Mild
507_050.wav,Severe
35mb_020.wav,Mild
508_122.wav,Mild
54m_061.wav,Severe
68m_089.wav,Mild
24fb_003.wav,Severe
34m_061.wav,Mild
509_029.wav,Severe
50fa_117.wav,Severe
24fc_105.wav,Mild
29ma_092.wav,Mild
50fa_159.wav,Mild
44m_161.wav,Severe
29ma_028.wav,Mild
44m_122.wav,Moderate
54m_065.wav,Mild
54m_078.wav,Mild
54m_027.wav,Mild
29mb_074.wav,Severe
44m_116.wav,Mild
25m_069.wav,Mild
503_008.wav,Severe
44m_311.wav,Severe
60m_049.wav,Mild
26m_022.wav,Mild
46ma_054.wav,Severe
34m_024.wav,Severe
35mb_046.wav,Severe
62m_026.wav,Severe
27ma_015.wav,Severe
37m_014.wav,Severe
37m_026.wav,Severe
29ma_018.wav,Mild
508_035.wav,Mild
50fa_004.wav,Mild
44m_297.wav,Severe
44m_264.wav,Mild
43m_048.wav,Severe
28m_047.wav,Severe
60m_082.wav,Severe
44m_353.wav,Moderate
60m_027.wav,Mild
54f_042.wav,Severe
50fa_091.wav,Moderate
62m_046.wav,Mild
50fb_071.wav,Severe
508_124.wav,Severe
64m_014.wav,Severe
29ma_062.wav,Severe
44m_348.wav,Severe
44m_280.wav,Severe
28m_023.wav,Severe
57m_029.wav,Mild
509_007.wav,Mild
29ma_068.wav,Moderate
39f_022.wav,Severe
57m_046.wav,Mild
26m_009.wav,Moderate
24ma_055.wav,Severe
25m_057.wav,Severe
508_081.wav,Severe
503_052.wav,Severe
29mb_023.wav,Severe
24fa_061.wav,Mild
24fc_010.wav,Mild
43m_037.wav,Severe
24fb_008.wav,Severe
60m_013.wav,Moderate
60m_105.wav,Mild
29mb_106.wav,Mild
508_026.wav,Mild
35mb_058.wav,Severe
24fc_107.wav,Moderate
507_055.wav,Severe
24fc_079.wav,Mild
68m_033.wav,Mild
46ma_021.wav,Mild
24ma_014.wav,Moderate
68m_047.wav,Mild
27ma_054.wav,Severe
62m_066.wav,Severe
24fb_019.wav,Severe
64m_107.wav,Severe
507_051.wav,Severe
44m_140.wav,Mild
29mb_070.wav,Severe
44m_258.wav,Severe
24mb_010.wav,Mild
39f_033.wav,Severe
29ma_089.wav,Severe
29mb_060.wav,Severe
35mb_084.wav,Mild
35mb_009.wav,Moderate
32m_045.wav,Moderate
508_008.wav,Severe
54f_060.wav,Severe
24fa_039.wav,Severe
54m_003.wav,Severe
27ma_039.wav,Severe
57m_007.wav,Severe
44m_365.wav,Severe
62f_008.wav,Mild
54m_023.wav,Moderate
29mb_100.wav,Severe
44m_261.wav,Severe
44m_273.wav,Severe
24fb_005.wav,Mild
508_011.wav,Severe
46ma_088.wav,Mild
29mb_041.wav,Severe
24fc_043.wav,Mild
503_040.wav,Mild
24mb_087.wav,Severe
508_053.wav,Severe
44m_244.wav,Moderate
62m_105.wav,Mild
24mb_115.wav,Severe
64m_019.wav,Moderate
60m_011.wav,Moderate
54f_094.wav,Severe
507_024.wav,Severe
29mb_042.wav,Severe
508_093.wav,Mild
44m_012.wav,Mild
60m_044.wav,Severe
34m_002.wav,Severe
27ma_051.wav,Moderate
54f_056.wav,Severe
25m_013.wav,Severe
24fa_043.wav,Moderate
44m_160.wav,Mild
35ma_015.wav,Severe
50fa_078.wav,Mild
24fc_069.wav,Severe
50fa_193.wav,Mild
34m_055.wav,Mild
46ma_040.wav,Mild
34m_010.wav,Mild
60m_018.wav,Mild
54f_051.wav,Severe
64m_097.wav,Severe
50fa_175.wav,Moderate
54m_035.wav,Severe
44m_007.wav,Severe
46ma_049.wav,Mild
50fa_013.wav,Mild
60m_061.wav,Severe
57m_035.wav,Moderate
54f_036.wav,Severe
509_001.wav,Severe
60m_088.wav,Mild
57m_081.wav,Severe
24fc_035.wav,Mild
24fa_087.wav,Severe
54f_077.wav,Severe
44m_216.wav,Moderate
54f_064.wav,Severe
64m_005.wav,Severe
507_058.wav,Severe
44m_402.wav,Mild
35mb_019.wav,Severe
46mb_009.wav,Mild
24fa_030.wav,Mild
44m_303.wav,Severe
34m_060.wav,Mild
60m_020.wav,Mild
64m_060.wav,Mild
28m_050.wav,Moderate
44m_053.wav,Mild
32m_013.wav,Severe
507_053.wav,Moderate
54m_053.wav,Severe
34m_092.wav,Mild
35mb_026.wav,Mild
54f_078.wav,Severe
64m_090.wav,Mild
39f_039.wav,Severe
29ma_072.wav,Severe
508_059.wav,Mild
24fc_077.wav,Mild
44m_069.wav,Mild
507_000.wav,Severe
68m_087.wav,Mild
34m_028.wav,Mild
43m_064.wav,Mild
34m_031.wav,Mild
25m_065.wav,Severe
43m_011.wav,Severe
44m_278.wav,Severe
44m_046.wav,Moderate
44m_162.wav,Mild
64m_093.wav,Moderate
57m_069.wav,Mild
24fc_021.wav,Severe
24fc_080.wav,Severe
29mb_033.wav,Severe
46ma_064.wav,Mild
24mb_102.wav,Mild
29mb_101.wav,Severe
37m_017.wav,Severe
50fa_088.wav,Mild
29ma_017.wav,Mild
44m_111.wav,Mild
28m_034.wav,Severe
24mb_086.wav,Mild
29mb_066.wav,Mild
24ma_024.wav,Mild
25m_046.wav,Severe
50fa_198.wav,Severe
46ma_027.wav,Mild
46ma_070.wav,Severe
44m_175.wav,Mild
44m_086.wav,Mild
24mb_119.wav,Mild
24mb_098.wav,Severe
57m_037.wav,Mild
26f_047.wav,Mild
50fa_126.wav,Mild
26f_024.wav,Mild
26m_012.wav,Mild
507_047.wav,Severe
50fa_216.wav,Severe
60m_002.wav,Mild
34m_059.wav,Mild
54m_020.wav,Severe
29mc_016.wav,Severe
44m_364.wav,Severe
44m_174.wav,Severe
24fc_008.wav,Mild
44m_279.wav,Severe
60m_001.wav,Severe
64m_063.wav,Mild
60m_063.wav,Severe
62m_108.wav,Mild
503_028.wav,Severe
57m_059.wav,Mild
50fa_224.wav,Severe
24mb_061.wav,Mild
44m_031.wav,Severe
34m_023.wav,Severe
32m_003.wav,Severe
32m_012.wav,Mild
24fc_053.wav,Severe
57m_001.wav,Moderate
43m_027.wav,Severe
37m_028.wav,Severe
68m_079.wav,Mild
508_048.wav,Severe
503_002.wav,Severe
57m_078.wav,Mild
44m_394.wav,Severe
29mb_050.wav,Mild
50fb_008.wav,Severe
46mb_040.wav,Moderate
44m_035.wav,Mild
44m_037.wav,Severe
28m_021.wav,Moderate
50fa_046.wav,Mild
32m_034.wav,Mild
35mb_111.wav,Mild
50fa_157.wav,Mild
54f_044.wav,Severe
50fa_167.wav,Severe
46ma_085.wav,Mild
54m_056.wav,Moderate
29mb_000.wav,Mild
28m_025.wav,Severe
29ma_031.wav,Severe
27ma_024.wav,Severe
24fc_124.wav,Severe
44m_113.wav,Severe
24fc_037.wav,Mild
28m_005.wav,Severe
44m_342.wav,Mild
24fc_057.wav,Mild
24fc_020.wav,Severe
25m_017.wav,Severe
29ma_083.wav,Mild
64m_024.wav,Mild
27ma_017.wav,Moderate
46ma_081.wav,Mild
43m_006.wav,Severe
50fa_052.wav,Severe
46ma_113.wav,Mild
68m_063.wav,Severe
50fa_051.wav,Severe
29ma_103.wav,Mild
54m_054.wav,Severe
24fc_062.wav,Severe
57m_068.wav,Mild
39f_027.wav,Severe
24mb_002.wav,Severe
50fa_225.wav,Severe
44m_130.wav,Moderate
28m_006.wav,Severe
60m_084.wav,Mild
37m_031.wav,Severe
62m_119.wav,Moderate
24fc_099.wav,Severe
68m_029.wav,Severe
26f_001.wav,Severe
24mb_085.wav,Moderate
34m_075.wav,Severe
44m_097.wav,Mild
50fa_099.wav,Mild
508_024.wav,Mild
44m_124.wav,Mild
39f_007.wav,Severe
44m_260.wav,Mild
35mb_033.wav,Severe
54m_064.wav,Mild
29ma_061.wav,Mild
50fa_079.wav,Severe
27ma_020.wav,Moderate
44m_313.wav,Mild
508_036.wav,Severe
507_039.wav,Severe
60m_104.wav,Mild
25m_035.wav,Severe
68m_000.wav,Mild
507_061.wav,Severe
57m_042.wav,Mild
508_042.wav,Mild
39f_032.wav,Mild
34m_026.wav,Mild
54f_039.wav,Moderate
24ma_033.wav,Severe
44m_286.wav,Mild
24fa_004.wav,Moderate
507_015.wav,Severe
34m_091.wav,Severe
68m_036.wav,Mild
44m_367.wav,Severe
50fa_101.wav,Mild
62m_086.wav,Severe
29mc_041.wav,Severe
35mb_004.wav,Severe
508_119.wav,Mild
508_086.wav,Severe
24ma_056.wav,Mild
26f_021.wav,Mild
50fb_069.wav,Severe
50fa_171.wav,Mild
37m_006.wav,Severe
24mb_135.wav,Mild
25m_090.wav,Mild
35mb_087.wav,Mild
35mb_097.wav,Severe
508_030.wav,Mild
46ma_038.wav,Mild
60m_075.wav,Severe
26m_025.wav,Mild
508_112.wav,Severe
46ma_057.wav,Moderate
24fa_013.wav,Mild
64m_017.wav,Severe
46mb_004.wav,Severe
46ma_006.wav,Mild
62m_065.wav,Mild
57m_006.wav,Moderate
54m_012.wav,Severe
50fa_058.wav,Mild
44m_376.wav,Mild
60m_034.wav,Mild
29ma_074.wav,Severe
508_006.wav,Mild
46ma_068.wav,Mild
44m_004.wav,Severe
508_037.wav,Mild
64m_007.wav,Severe
24fa_045.wav,Moderate
54f_030.wav,Severe
25m_044.wav,Severe
35ma_011.wav,Severe
39f_002.wav,Moderate
24fc_083.wav,Mild
62m_069.wav,Mild
24mb_124.wav,Mild
29mc_051.wav,Mild
64m_041.wav,Mild
60m_095.wav,Severe
507_025.wav,Severe
39f_024.wav,Moderate
57m_017.wav,Mild
29mb_052.wav,Severe
50fb_065.wav,Mild
44m_270.wav,Mild
508_022.wav,Moderate
26f_037.wav,Mild
64m_012.wav,Severe
50fb_002.wav,Severe
24fb_024.wav,Severe
29mb_062.wav,Severe
46ma_108.wav,Mild
35mb_041.wav,Mild
508_034.wav,Mild
44m_245.wav,Mild
62m_015.wav,Severe
44m_158.wav,Mild
26m_011.wav,Mild
68m_083.wav,Mild
50fb_016.wav,Mild
29ma_013.wav,Severe
44m_055.wav,Mild
62m_037.wav,Mild
62m_001.wav,Severe
44m_305.wav,Severe
24ma_029.wav,Mild
44m_360.wav,Mild
68m_061.wav,Mild
44m_188.wav,Mild
508_129.wav,Severe
50fa_132.wav,Severe
24ma_000.wav,Mild
34m_076.wav,Moderate
44m_334.wav,Mild
50fa_230.wav,Severe
44m_144.wav,Severe
68m_007.wav,Mild
25m_056.wav,Severe
24ma_023.wav,Mild
32m_016.wav,Moderate
64m_076.wav,Mild
24fa_063.wav,Mild
24mb_058.wav,Mild
44m_173.wav,Mild
508_109.wav,Mild
508_089.wav,Severe
26f_003.wav,Mild
44m_070.wav,Mild
62m_030.wav,Mild
35mb_059.wav,Mild
68m_022.wav,Mild
68m_060.wav,Mild
24fc_009.wav,Severe
26m_013.wav,Mild
43m_025.wav,Severe
508_126.wav,Mild
64m_021.wav,Severe
35mb_015.wav,Moderate
50fa_127.wav,Mild
24fb_041.wav,Severe
44m_100.wav,Mild
25m_087.wav,Moderate
29ma_056.wav,Mild
29ma_098.wav,Mild
64m_094.wav,Moderate
44m_283.wav,Mild
46mb_003.wav,Severe
24mb_091.wav,Mild
43m_033.wav,Severe
26f_002.wav,Mild
64m_070.wav,Mild
57m_039.wav,Mild
54m_032.wav,Severe
508_063.wav,Mild
24fb_040.wav,Severe
44m_015.wav,Moderate
50fa_049.wav,Mild
24fb_007.wav,Severe
24fc_054.wav,Severe
24fa_000.wav,Severe
507_001.wav,Severe
62m_059.wav,Severe
508_047.wav,Mild
29mb_097.wav,Severe
29mb_068.wav,Severe
68m_018.wav,Mild
44m_156.wav,Severe
25m_034.wav,Severe
60m_139.wav,Mild
68m_021.wav,Mild
24fb_021.wav,Moderate
44m_038.wav,Severe
29ma_033.wav,Severe
64m_100.wav,Mild
24fa_066.wav,Mild
50fa_152.wav,Mild
64m_040.wav,Mild
54f_066.wav,Severe
44m_153.wav,Mild
44m_355.wav,Mild
35mb_104.wav,Mild
34m_032.wav,Mild
44m_078.wav,Mild
29ma_006.wav,Moderate
54m_042.wav,Mild
507_067.wav,Mild
50fa_180.wav,Mild
24fb_029.wav,Moderate
508_016.wav,Mild
24fc_066.wav,Severe
60m_096.wav,Mild
50fa_158.wav,Severe
57m_089.wav,Mild
29ma_078.wav,Moderate
62f_004.wav,Mild
44m_044.wav,Mild
50fa_205.wav,Severe
24fa_010.wav,Mild
62m_080.wav,Severe
24mb_101.wav,Mild
44m_247.wav,Severe
24fa_038.wav,Severe
32m_043.wav,Moderate
24mb_032.wav,Mild
29mb_047.wav,Severe
507_006.wav,Severe
24mb_112.wav,Mild
64m_077.wav,Severe
68m_088.wav,Mild
60m_038.wav,Mild
50fa_025.wav,Severe
29mc_031.wav,Mild
24fc_103.wav,Severe
54f_063.wav,Severe
62m_067.wav,Mild
43m_058.wav,Mild
24mb_122.wav,Mild
46ma_008.wav,Mild
44m_145.wav,Mild
46mb_032.wav,Mild
24fc_033.wav,Mild
25m_012.wav,Moderate
29mc_028.wav,Severe
508_060.wav,Severe
25m_021.wav,Severe
24fa_003.wav,Mild
24fb_022.wav,Severe
24mb_069.wav,Mild
509_032.wav,Mild
34m_077.wav,Severe
57m_072.wav,Mild
29ma_005.wav,Mild
46ma_071.wav,Mild
24fc_028.wav,Mild
44m_098.wav,Severe
29mb_077.wav,Severe
34m_029.wav,Mild
503_029.wav,Mild
44m_081.wav,Mild
28m_012.wav,Severe
44m_199.wav,Severe
60m_021.wav,Mild
50fa_016.wav,Severe
44m_336.wav,Mild
44m_385.wav,Mild
50fa_211.wav,Severe
24mb_141.wav,Mild
64m_003.wav,Mild
54m_002.wav,Severe
57m_063.wav,Mild
68m_002.wav,Severe
24mb_126.wav,Severe
29mb_005.wav,Severe
27ma_004.wav,Mild
26m_014.wav,Severe
50fa_187.wav,Severe
24fa_040.wav,Severe
60m_056.wav,Mild
50fa_232.wav,Mild
50fb_013.wav,Severe
44m_172.wav,Severe
34m_022.wav,Mild
28m_043.wav,Severe
508_013.wav,Severe
54m_028.wav,Mild
62m_010.wav,Severe
29mb_104.wav,Severe
24fc_055.wav,Severe
507_016.wav,Severe
35mb_112.wav,Severe
28m_002.wav,Severe
43m_040.wav,Moderate
44m_148.wav,Severe
50fa_069.wav,Severe
24fc_030.wav,Mild
50fa_045.wav,Mild
44m_205.wav,Severe
44m_083.wav,Mild
44m_268.wav,Mild
62f_014.wav,Severe
62m_064.wav,Severe
57m_028.wav,Mild
54f_015.wav,Severe
35mb_057.wav,Mild
54f_031.wav,Severe
44m_243.wav,Severe
29ma_036.wav,Mild
62f_011.wav,Severe
25m_059.wav,Severe
34m_067.wav,Mild
50fa_019.wav,Severe
34m_049.wav,Mild
62m_084.wav,Severe
54m_041.wav,Moderate
54f_081.wav,Severe
29mc_030.wav,Severe
54m_071.wav,Mild
508_070.wav,Severe
35mb_034.wav,Severe
103-1240-0000.wav,Mild
103-1240-0001.wav,Mild
103-1240-0002.wav,Mild
103-1240-0003.wav,Mild
103-1240-0004.wav,Mild
103-1240-0005.wav,Mild
103-1240-0006.wav,Mild
103-1240-0007.wav,Mild
103-1240-0008.wav,Mild
103-1240-0009.wav,Mild
103-1240-0010.wav,Mild
103-1240-0011.wav,Mild
103-1240-0012.wav,Mild
103-1240-0013.wav,Mild
103-1240-0014.wav,Mild
103-1240-0015.wav,Mild
103-1240-0016.wav,Mild
103-1240-0017.wav,Mild
103-1240-0018.wav,Mild
103-1240-0019.wav,Mild
103-1240-0020.wav,Mild
103-1240-0021.wav,Mild
103-1240-0022.wav,Mild
103-1240-0023.wav,Mild
103-1240-0024.wav,Mild
103-1240-0025.wav,Mild
103-1240-0026.wav,Mild
103-1240-0027.wav,Mild
103-1240-0028.wav,Moderate
103-1240-0029.wav,Mild
103-1240-0030.wav,Mild
103-1240-0031.wav,Mild
103-1240-0032.wav,Mild
103-1240-0033.wav,Mild
103-1240-0034.wav,Moderate
103-1240-0035.wav,Mild
103-1240-0036.wav,Mild
103-1240-0037.wav,Mild
103-1240-0038.wav,Mild
103-1240-0039.wav,Mild
103-1240-0040.wav,Mild
103-1240-0041.wav,Mild
103-1240-0042.wav,Mild
103-1240-0043.wav,Mild
103-1240-0044.wav,Mild
103-1240-0045.wav,Mild
103-1240-0046.wav,Mild
103-1240-0047.wav,Mild
103-1240-0048.wav,Mild
103-1240-0049.wav,Mild
103-1240-0050.wav,Mild
103-1240-0051.wav,Mild
103-1240-0052.wav,Mild
103-1240-0053.wav,Mild
103-1240-0054.wav,Mild
103-1240-0055.wav,Mild
103-1240-0056.wav,Mild
103-1240-0057.wav,Mild
103-1241-0000.wav,Mild
103-1241-0001.wav,Mild
103-1241-0002.wav,Mild
103-1241-0003.wav,Moderate
103-1241-0004.wav,Mild
103-1241-0005.wav,Mild
103-1241-0006.wav,Mild
103-1241-0007.wav,Mild
103-1241-0008.wav,Mild
103-1241-0009.wav,Moderate
103-1241-0010.wav,Mild
103-1241-0011.wav,Mild
103-1241-0012.wav,Mild
103-1241-0013.wav,Mild
103-1241-0014.wav,Moderate
103-1241-0015.wav,Moderate
103-1241-0016.wav,Mild
103-1241-0017.wav,Mild
103-1241-0018.wav,Mild
103-1241-0019.wav,Mild
103-1241-0020.wav,Mild
103-1241-0021.wav,Mild
103-1241-0022.wav,Mild
103-1241-0023.wav,Mild
103-1241-0024.wav,Mild
103-1241-0025.wav,Mild
103-1241-0026.wav,Mild
103-1241-0027.wav,Mild
103-1241-0028.wav,Mild
103-1241-0029.wav,Mild
103-1241-0030.wav,Moderate
103-1241-0031.wav,Mild
103-1241-0032.wav,Mild
103-1241-0033.wav,Mild
103-1241-0034.wav,Mild
103-1241-0035.wav,Mild
103-1241-0036.wav,Mild
103-1241-0037.wav,Mild
103-1241-0038.wav,Mild
103-1241-0039.wav,Mild
103-1241-0040.wav,Mild
103-1241-0041.wav,Mild
103-1241-0042.wav,Mild
103-1241-0043.wav,Mild
1088-129236-0000.wav,Moderate
1088-129236-0001.wav,Moderate
1088-129236-0002.wav,Mild
1088-129236-0003.wav,Mild
1088-129236-0004.wav,Moderate
1088-129236-0005.wav,Mild
